39, Adm-clerical, Male, <=50K
23, Other-service, Male, <=50K
44, Prof-specialty, Male, >50K
41, Other-service, Male, <=50K
49, Prof-specialty, Female, >50K
30, Transport-moving, Male, >50K
23, Handlers-cleaners, Male, <=50K
39, Adm-clerical, Female, <=50K
32, Sales, Male, >50K
50, Craft-repair, Male, >50K
19, Adm-clerical, Female, <=50K
35, Sales, Male, >50K
23, Craft-repair, Male, <=50K
25, Craft-repair, Male, <=50K
40, Sales, Female, <=50K
30, Exec-managerial, Male, >50K
52, Craft-repair, Male, >50K
49, Machine-op-inspct, Male, <=50K
24, Adm-clerical, Female, <=50K
46, Exec-managerial, Male, >50K
39, Sales, Male, >50K
45, Exec-managerial, Male, >50K
62, Adm-clerical, Female, <=50K
43, Prof-specialty, Male, >50K
45, Machine-op-inspct, Female, <=50K
62, Sales, Male, <=50K
48, Handlers-cleaners, Male, <=50K
56, Other-service, Female, <=50K
28, Farming-fishing, Female, <=50K
23, Craft-repair, Male, <=50K
43, Other-service, Female, <=50K
26, Craft-repair, Male, >50K
36, Sales, Male, >50K
55, Prof-specialty, Female, <=50K
48, Exec-managerial, Female, <=50K
43, Machine-op-inspct, Female, <=50K
38, Exec-managerial, Male, >50K
18, Sales, Male, <=50K
56, Exec-managerial, Male, <=50K
39, Prof-specialty, Male, <=50K
46, Handlers-cleaners, Male, <=50K
36, Transport-moving, Male, <=50K
42, Craft-repair, Male, <=50K
50, Transport-moving, Male, >50K
17, Handlers-cleaners, Male, <=50K
57, Machine-op-inspct, Female, <=50K
73, Other-service, Female, <=50K
50, Adm-clerical, Male, <=50K
35, Transport-moving, Male, <=50K
27, Machine-op-inspct, Male, <=50K
24, ?, Female, <=50K
27, Craft-repair, Male, <=50K
23, Craft-repair, Male, <=50K
25, Adm-clerical, Female, <=50K
51, Exec-managerial, Male, >50K
26, Adm-clerical, Female, <=50K
47, Adm-clerical, Male, <=50K
40, Other-service, Male, <=50K
58, Other-service, Female, <=50K
25, Sales, Female, <=50K
29, Sales, Female, <=50K
36, Transport-moving, Male, <=50K
46, Exec-managerial, Female, <=50K
69, Priv-house-serv, Female, <=50K
69, Adm-clerical, Female, <=50K
28, Other-service, Female, <=50K
20, Adm-clerical, Male, <=50K
54, Adm-clerical, Female, <=50K
25, Transport-moving, Male, <=50K
64, Handlers-cleaners, Male, <=50K
17, Sales, Female, <=50K
53, Adm-clerical, Male, <=50K
50, Transport-moving, Male, <=50K
57, Exec-managerial, Female, <=50K
51, Transport-moving, Male, <=50K
20, ?, Male, <=50K
47, Craft-repair, Male, <=50K
25, Transport-moving, Male, <=50K
50, Exec-managerial, Male, >50K
20, Adm-clerical, Female, <=50K
43, Prof-specialty, Male, >50K
46, Prof-specialty, Female, <=50K
54, Adm-clerical, Female, <=50K
53, Exec-managerial, Female, <=50K
21, Craft-repair, Male, <=50K
58, Other-service, Male, <=50K
30, Sales, Male, >50K
61, Adm-clerical, Female, <=50K
56, Adm-clerical, Female, <=50K
59, Other-service, Female, <=50K
72, Handlers-cleaners, Male, <=50K
33, Adm-clerical, Male, <=50K
46, Adm-clerical, Female, >50K
46, Protective-serv, Male, >50K
48, Prof-specialty, Female, <=50K
33, Exec-managerial, Male, <=50K
21, Handlers-cleaners, Female, <=50K
27, Adm-clerical, Female, <=50K
31, Transport-moving, Male, <=50K
28, Machine-op-inspct, Male, <=50K
45, Adm-clerical, Female, <=50K
51, Machine-op-inspct, Male, >50K
46, Other-service, Female, <=50K
25, Sales, Male, <=50K
61, Adm-clerical, Male, >50K
17, Sales, Female, <=50K
26, Craft-repair, Male, <=50K
35, Craft-repair, Male, <=50K
33, Exec-managerial, Male, <=50K
37, Sales, Female, <=50K
39, Adm-clerical, Female, <=50K
42, Other-service, Female, <=50K
35, Exec-managerial, Male, >50K
45, Tech-support, Female, >50K
47, Sales, Male, >50K
64, Craft-repair, Male, <=50K
39, Exec-managerial, Female, >50K
43, ?, Female, <=50K
34, Prof-specialty, Male, <=50K
62, Prof-specialty, Male, >50K
53, Prof-specialty, Male, >50K
31, Exec-managerial, Male, <=50K
26, Sales, Male, <=50K
56, Craft-repair, Male, >50K
43, Other-service, Female, <=50K
33, Sales, Male, <=50K
45, Craft-repair, Male, >50K
46, Sales, Male, <=50K
26, Handlers-cleaners, Male, <=50K
24, Other-service, Female, <=50K
43, Farming-fishing, Male, >50K
40, Machine-op-inspct, Male, <=50K
61, Other-service, Male, <=50K
34, Adm-clerical, Female, <=50K
85, Sales, Male, <=50K
41, Adm-clerical, Female, <=50K
31, Adm-clerical, Female, <=50K
22, Sales, Female, <=50K
60, Other-service, Female, <=50K
29, Prof-specialty, Female, <=50K
34, ?, Male, <=50K
35, Exec-managerial, Female, <=50K
24, Sales, Male, <=50K
45, Prof-specialty, Male, <=50K
21, Other-service, Male, <=50K
30, Transport-moving, Female, >50K
50, Exec-managerial, Male, >50K
41, Exec-managerial, Male, >50K
21, Sales, Female, <=50K
45, Craft-repair, Male, <=50K
34, Exec-managerial, Male, >50K
28, Handlers-cleaners, Male, <=50K
19, Other-service, Male, <=50K
26, Prof-specialty, Male, >50K
48, Transport-moving, Male, >50K
69, Prof-specialty, Male, >50K
41, Adm-clerical, Female, <=50K
43, Adm-clerical, Female, <=50K
28, Craft-repair, Male, <=50K
65, Adm-clerical, Female, <=50K
31, Exec-managerial, Male, <=50K
28, Adm-clerical, Female, <=50K
51, Prof-specialty, Male, >50K
45, Craft-repair, Female, <=50K
43, Adm-clerical, Male, <=50K
31, Sales, Male, <=50K
31, Craft-repair, Male, >50K
45, Craft-repair, Male, <=50K
20, Sales, Female, <=50K
25, Tech-support, Male, <=50K
36, Handlers-cleaners, Female, <=50K
31, Sales, Male, <=50K
56, Craft-repair, Male, <=50K
26, Sales, Male, <=50K
47, Exec-managerial, Female, <=50K
40, Exec-managerial, Male, <=50K
32, Exec-managerial, Female, <=50K
34, Prof-specialty, Female, <=50K
37, Exec-managerial, Male, <=50K
38, Craft-repair, Male, <=50K
19, Other-service, Male, <=50K
49, Handlers-cleaners, Female, <=50K
18, ?, Female, <=50K
26, Prof-specialty, Female, <=50K
82, Handlers-cleaners, Male, <=50K
40, Craft-repair, Male, <=50K
28, Craft-repair, Male, <=50K
23, Sales, Male, <=50K
19, Adm-clerical, Male, <=50K
67, Handlers-cleaners, Male, <=50K
43, Exec-managerial, Male, >50K
41, Adm-clerical, Female, <=50K
37, Prof-specialty, Female, <=50K
20, Transport-moving, Male, <=50K
40, Craft-repair, Male, <=50K
47, Exec-managerial, Male, >50K
40, Tech-support, Male, <=50K
39, Exec-managerial, Female, <=50K
24, Adm-clerical, Female, <=50K
78, ?, Male, <=50K
67, ?, Female, <=50K
49, Sales, Male, >50K
66, Machine-op-inspct, Male, <=50K
52, Prof-specialty, Female, <=50K
59, Exec-managerial, Male, <=50K
72, Priv-house-serv, Female, <=50K
35, Adm-clerical, Male, <=50K
30, Exec-managerial, Female, >50K
36, Other-service, Male, <=50K
26, Tech-support, Female, <=50K
23, Other-service, Male, <=50K
39, Prof-specialty, Male, >50K
40, Prof-specialty, Male, <=50K
29, Prof-specialty, Male, <=50K
38, Other-service, Male, <=50K
63, Adm-clerical, Male, <=50K
58, Exec-managerial, Male, >50K
30, Exec-managerial, Female, <=50K
38, Other-service, Female, <=50K
25, Adm-clerical, Female, <=50K
44, Prof-specialty, Male, >50K
43, Adm-clerical, Female, >50K
21, Transport-moving, Male, <=50K
41, Exec-managerial, Male, <=50K
38, Sales, Male, >50K
75, ?, Male, <=50K
29, Craft-repair, Male, <=50K
52, Farming-fishing, Male, <=50K
47, Exec-managerial, Female, <=50K
28, Prof-specialty, Male, >50K
24, Priv-house-serv, Female, <=50K
30, Prof-specialty, Male, <=50K
30, Exec-managerial, Male, >50K
40, Exec-managerial, Male, >50K
27, Other-service, Female, <=50K
26, Protective-serv, Male, <=50K
32, Other-service, Male, <=50K
36, Adm-clerical, Female, <=50K
26, Transport-moving, Male, <=50K
25, Transport-moving, Male, <=50K
39, Tech-support, Female, <=50K
27, Tech-support, Male, <=50K
24, Farming-fishing, Male, <=50K
38, Sales, Male, >50K
35, Farming-fishing, Male, <=50K
29, Tech-support, Male, <=50K
49, Other-service, Female, <=50K
36, Machine-op-inspct, Male, <=50K
47, Craft-repair, Male, <=50K
21, Other-service, Male, <=50K
35, Prof-specialty, Female, >50K
38, Handlers-cleaners, Male, <=50K
66, ?, Male, <=50K
45, Exec-managerial, Male, >50K
19, Other-service, Female, <=50K
18, Handlers-cleaners, Male, <=50K
37, Exec-managerial, Male, <=50K
49, Prof-specialty, Female, <=50K
33, Protective-serv, Male, >50K
27, Sales, Male, >50K
34, Adm-clerical, Female, <=50K
54, Prof-specialty, Female, <=50K
24, Transport-moving, Male, <=50K
44, Prof-specialty, Male, >50K
48, Craft-repair, Male, <=50K
23, Adm-clerical, Female, <=50K
29, Other-service, Male, <=50K
21, Other-service, Female, <=50K
18, Other-service, Female, <=50K
18, Sales, Female, <=50K
29, Craft-repair, Male, <=50K
29, Transport-moving, Male, <=50K
41, Machine-op-inspct, Female, <=50K
32, Handlers-cleaners, Male, <=50K
61, Other-service, Female, <=50K
79, Prof-specialty, Male, <=50K
34, Machine-op-inspct, Male, <=50K
46, Exec-managerial, Male, >50K
50, Sales, Male, >50K
29, Machine-op-inspct, Male, <=50K
23, Adm-clerical, Female, <=50K
64, Adm-clerical, Female, <=50K
70, Prof-specialty, Female, >50K
28, Adm-clerical, Female, <=50K
51, Handlers-cleaners, Male, <=50K
20, ?, Female, <=50K
34, Prof-specialty, Male, <=50K
29, Handlers-cleaners, Male, <=50K
49, Other-service, Male, <=50K
77, Exec-managerial, Male, <=50K
32, Other-service, Female, <=50K
27, Tech-support, Female, >50K
22, Sales, Female, <=50K
35, Craft-repair, Male, >50K
42, Protective-serv, Male, >50K
35, Machine-op-inspct, Male, <=50K
62, ?, Male, <=50K
33, Protective-serv, Male, <=50K
45, Exec-managerial, Female, <=50K
19, Sales, Female, <=50K
38, Craft-repair, Male, <=50K
26, Machine-op-inspct, Male, <=50K
29, Exec-managerial, Female, <=50K
33, Prof-specialty, Male, >50K
35, Farming-fishing, Male, <=50K
42, Craft-repair, Male, <=50K
20, Other-service, Female, <=50K
43, Prof-specialty, Male, >50K
69, Prof-specialty, Male, <=50K
39, Transport-moving, Male, <=50K
37, Machine-op-inspct, Male, <=50K
28, Craft-repair, Male, <=50K
26, Tech-support, Male, <=50K
32, Sales, Male, <=50K
43, Exec-managerial, Male, >50K
49, Exec-managerial, Male, <=50K
28, Other-service, Male, <=50K
35, Machine-op-inspct, Male, <=50K
19, ?, Female, <=50K
35, Craft-repair, Male, >50K
57, Adm-clerical, Female, <=50K
45, Transport-moving, Male, <=50K
23, Sales, Male, <=50K
45, Craft-repair, Male, <=50K
42, Adm-clerical, Female, <=50K
35, Other-service, Male, <=50K
45, Prof-specialty, Male, >50K
28, Exec-managerial, Male, <=50K
64, Craft-repair, Male, <=50K
44, Prof-specialty, Female, <=50K
59, Farming-fishing, Male, >50K
41, Machine-op-inspct, Male, <=50K
21, Sales, Male, <=50K
29, Adm-clerical, Female, <=50K
51, Farming-fishing, Male, >50K
22, Adm-clerical, Male, <=50K
49, Other-service, Female, <=50K
53, Sales, Male, >50K
38, Adm-clerical, Female, <=50K
23, Craft-repair, Male, <=50K
20, Other-service, Female, <=50K
40, Craft-repair, Female, <=50K
25, Prof-specialty, Female, <=50K
27, Tech-support, Female, <=50K
20, Other-service, Male, <=50K
37, Other-service, Female, <=50K
40, Other-service, Male, <=50K
28, Exec-managerial, Male, >50K
38, Other-service, Female, <=50K
42, Exec-managerial, Female, <=50K
32, Protective-serv, Male, <=50K
20, Sales, Male, <=50K
62, Adm-clerical, Male, <=50K
31, Adm-clerical, Male, <=50K
31, Craft-repair, Male, <=50K
24, Adm-clerical, Male, <=50K
62, Other-service, Female, <=50K
43, Craft-repair, Male, >50K
21, Transport-moving, Male, <=50K
30, Exec-managerial, Male, <=50K
22, ?, Female, <=50K
18, Handlers-cleaners, Male, <=50K
59, Prof-specialty, Female, <=50K
24, Transport-moving, Male, >50K
49, Craft-repair, Male, <=50K
19, Other-service, Male, <=50K
48, Machine-op-inspct, Male, >50K
32, Sales, Male, >50K
33, Machine-op-inspct, Female, <=50K
23, Sales, Male, <=50K
33, Prof-specialty, Female, >50K
50, Exec-managerial, Male, >50K
30, Exec-managerial, Male, <=50K
32, Prof-specialty, Male, <=50K
39, Sales, Male, <=50K
21, Sales, Female, <=50K
23, Prof-specialty, Female, <=50K
32, Exec-managerial, Female, <=50K
57, Handlers-cleaners, Male, <=50K
22, Prof-specialty, Male, <=50K
70, Adm-clerical, Female, <=50K
34, Tech-support, Male, >50K
53, Sales, Female, <=50K
21, Sales, Male, <=50K
37, Machine-op-inspct, Male, <=50K
60, Craft-repair, Male, >50K
23, Craft-repair, Male, >50K
32, Transport-moving, Male, >50K
57, Machine-op-inspct, Male, <=50K
65, ?, Male, <=50K
25, Adm-clerical, Male, <=50K
30, Craft-repair, Male, <=50K
31, Adm-clerical, Female, <=50K
19, Other-service, Male, <=50K
23, Tech-support, Male, <=50K
44, Sales, Male, <=50K
43, ?, Male, >50K
42, Machine-op-inspct, Female, <=50K
34, Machine-op-inspct, Male, <=50K
32, Craft-repair, Male, >50K
25, Tech-support, Female, <=50K
21, Exec-managerial, Female, <=50K
31, Priv-house-serv, Female, <=50K
36, Prof-specialty, Female, <=50K
49, Craft-repair, Male, <=50K
44, Adm-clerical, Female, <=50K
42, Sales, Male, >50K
30, Protective-serv, Male, <=50K
33, Machine-op-inspct, Male, <=50K
36, Other-service, Male, >50K
17, Other-service, Male, <=50K
20, Sales, Male, <=50K
32, Craft-repair, Male, <=50K
33, Craft-repair, Male, <=50K
37, Exec-managerial, Female, <=50K
60, Farming-fishing, Male, <=50K
35, Adm-clerical, Female, <=50K
43, Adm-clerical, Female, <=50K
46, Tech-support, Male, >50K
29, Transport-moving, Male, >50K
36, Sales, Male, >50K
27, Craft-repair, Male, >50K
50, Exec-managerial, Male, >50K
22, Adm-clerical, Female, <=50K
33, Prof-specialty, Male, <=50K
61, Sales, Female, <=50K
28, ?, Female, <=50K
41, Farming-fishing, Male, >50K
22, Transport-moving, Male, <=50K
27, Prof-specialty, Female, <=50K
25, Transport-moving, Male, <=50K
32, Machine-op-inspct, Female, <=50K
28, Prof-specialty, Male, <=50K
25, Craft-repair, Male, <=50K
28, Craft-repair, Male, <=50K
37, Prof-specialty, Female, >50K
58, Adm-clerical, Female, <=50K
39, Handlers-cleaners, Male, <=50K
33, Other-service, Female, <=50K
59, Craft-repair, Male, >50K
58, Craft-repair, Female, <=50K
38, Prof-specialty, Male, >50K
34, Craft-repair, Male, <=50K
31, Craft-repair, Male, <=50K
48, Craft-repair, Male, >50K
65, ?, Male, <=50K
45, Handlers-cleaners, Male, <=50K
80, ?, Male, >50K
23, Other-service, Female, <=50K
33, Prof-specialty, Male, >50K
38, Farming-fishing, Male, <=50K
44, Farming-fishing, Male, >50K
48, Exec-managerial, Female, >50K
40, Craft-repair, Male, <=50K
19, Craft-repair, Female, <=50K
45, Exec-managerial, Female, <=50K
34, Prof-specialty, Female, <=50K
70, Other-service, Male, <=50K
32, Prof-specialty, Male, <=50K
33, Other-service, Female, <=50K
24, Exec-managerial, Female, <=50K
30, Prof-specialty, Female, <=50K
22, Sales, Male, <=50K
52, Prof-specialty, Male, >50K
67, Farming-fishing, Male, <=50K
40, Exec-managerial, Male, <=50K
55, Prof-specialty, Female, <=50K
29, Exec-managerial, Female, <=50K
62, Sales, Male, <=50K
22, Machine-op-inspct, Female, <=50K
64, Craft-repair, Male, <=50K
29, Exec-managerial, Male, <=50K
28, Exec-managerial, Male, <=50K
25, Exec-managerial, Male, <=50K
47, Prof-specialty, Male, >50K
26, Transport-moving, Male, >50K
18, Other-service, Male, <=50K
52, Sales, Male, <=50K
48, Prof-specialty, Female, >50K
36, Machine-op-inspct, Male, <=50K
23, Adm-clerical, Female, <=50K
41, Transport-moving, Male, <=50K
56, Transport-moving, Male, >50K
53, Prof-specialty, Male, <=50K
26, Exec-managerial, Female, <=50K
22, Other-service, Male, <=50K
25, Prof-specialty, Female, <=50K
31, Other-service, Male, <=50K
36, Machine-op-inspct, Male, <=50K
46, Machine-op-inspct, Male, <=50K
46, Adm-clerical, Male, >50K
32, Other-service, Female, <=50K
43, Farming-fishing, Male, <=50K
30, Exec-managerial, Male, >50K
41, Sales, Male, >50K
50, Exec-managerial, Male, >50K
37, Exec-managerial, Male, <=50K
22, Handlers-cleaners, Male, <=50K
51, Transport-moving, Male, <=50K
47, Exec-managerial, Female, >50K
40, Adm-clerical, Male, <=50K
46, Machine-op-inspct, Male, <=50K
23, ?, Female, <=50K
30, Tech-support, Female, <=50K
27, Sales, Male, >50K
31, Adm-clerical, Female, <=50K
31, Handlers-cleaners, Male, <=50K
30, Craft-repair, Male, <=50K
50, Prof-specialty, Male, >50K
27, Prof-specialty, Female, <=50K
22, ?, Female, <=50K
29, Machine-op-inspct, Male, >50K
28, Transport-moving, Male, <=50K
54, Exec-managerial, Female, >50K
47, Tech-support, Male, >50K
34, Machine-op-inspct, Female, <=50K
26, Handlers-cleaners, Male, <=50K
53, ?, Male, <=50K
23, Protective-serv, Male, <=50K
42, Prof-specialty, Male, <=50K
36, Exec-managerial, Male, <=50K
52, Protective-serv, Male, >50K
22, ?, Female, <=50K
27, Prof-specialty, Female, <=50K
42, Other-service, Female, <=50K
39, Other-service, Female, <=50K
49, Prof-specialty, Male, >50K
36, Sales, Male, >50K
20, Other-service, Male, <=50K
55, Exec-managerial, Male, <=50K
47, Machine-op-inspct, Male, <=50K
33, Prof-specialty, Male, >50K
36, Sales, Male, <=50K
39, Prof-specialty, Female, <=50K
55, Exec-managerial, Male, >50K
21, ?, Male, <=50K
48, Transport-moving, Male, <=50K
30, Handlers-cleaners, Male, <=50K
24, Craft-repair, Male, <=50K
57, Craft-repair, Female, <=50K
20, Farming-fishing, Male, <=50K
18, ?, Female, <=50K
56, Prof-specialty, Female, <=50K
36, Adm-clerical, Female, >50K
44, Machine-op-inspct, Male, >50K
57, Craft-repair, Male, >50K
57, Craft-repair, Male, <=50K
33, Tech-support, Male, <=50K
61, ?, Male, >50K
39, Transport-moving, Male, >50K
28, Craft-repair, Male, <=50K
31, Other-service, Male, <=50K
60, Other-service, Female, <=50K
36, Protective-serv, Male, >50K
58, Sales, Female, >50K
50, Handlers-cleaners, Male, <=50K
23, Exec-managerial, Female, <=50K
30, Other-service, Male, <=50K
20, ?, Male, <=50K
90, Prof-specialty, Male, >50K
49, Prof-specialty, Female, <=50K
47, Prof-specialty, Male, <=50K
34, Prof-specialty, Male, >50K
37, Tech-support, Female, <=50K
25, Protective-serv, Female, <=50K
37, Adm-clerical, Female, <=50K
47, Adm-clerical, Male, <=50K
34, Exec-managerial, Male, >50K
34, Other-service, Male, <=50K
35, Exec-managerial, Male, >50K
39, Machine-op-inspct, Male, <=50K
32, Handlers-cleaners, Male, <=50K
24, Other-service, Female, <=50K
28, Prof-specialty, Male, <=50K
41, Craft-repair, Male, <=50K
69, ?, Female, <=50K
32, Protective-serv, Male, <=50K
58, Sales, Female, >50K
47, Sales, Male, >50K
41, Exec-managerial, Male, >50K
35, Exec-managerial, Male, >50K
